EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-01-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, VALENCIA (STAID: 237).
Blended and updated with sources: 101026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
101026,19420509,   75,    0
101026,19420510,   74,    0
101026,19420511,   43,    0
101026,19420512,   54,    0
101026,19420513,   40,    0
101026,19420514,   48,    0
101026,19420515,   59,    0
101026,19420516,   64,    0
101026,19420517,   86,    0
101026,19420518,   68,    0
101026,19420519,   80,    0
101026,19420520,   67,    0
101026,19420521,   77,    0
101026,19420522,   78,    0
101026,19420523,   73,    0
101026,19420524,   81,    0
101026,19420525,   70,    0
101026,19420526,   68,    0
101026,19420527,   66,    0
101026,19420528,   74,    0
101026,19420529,   79,    0
101026,19420530,   74,    0
101026,19420531,   74,    0
101026,19420601,   77,    0
101026,19420602,   68,    0
101026,19420603,   72,    0
101026,19420604,   64,    0
101026,19420605,   55,    0
101026,19420606,   70,    0
101026,19420607,   60,    0
101026,19420608,   60,    0
101026,19420609,   76,    0
101026,19420610,   72,    0
101026,19420611,   58,    0
101026,19420612,   36,    0
101026,19420613,   44,    0
101026,19420614,   44,    0
101026,19420615,   58,    0
101026,19420616,   74,    0
101026,19420617,   83,    0
101026,19420618,   64,    0
101026,19420619,   53,    0
101026,19420620,   72,    0
101026,19420621,   70,    0
101026,19420622,   76,    0
101026,19420623,   76,    0
101026,19420624,   77,    0
101026,19420625,   62,    0
101026,19420626,   73,    0
101026,19420627,   74,    0
101026,19420628,   76,    0
101026,19420629,   82,    0
101026,19420630,   78,    0
101026,19420701,   78,    0
101026,19420702,   68,    0
101026,19420703,   78,    0
101026,19420704,   79,    0
101026,19420705,   74,    0
101026,19420706,   70,    0
101026,19420707,   80,    0
101026,19420708,   81,    0
101026,19420709,   81,    0
101026,19420710,   76,    0
101026,19420711,   76,    0
101026,19420712,   74,    0
101026,19420713,   70,    0
101026,19420714,   74,    0
101026,19420715,   77,    0
101026,19420716,   75,    0
101026,19420717,   77,    0
101026,19420718,   75,    0
101026,19420719,   45,    0
101026,19420720,   51,    0
101026,19420721,   69,    0
101026,19420722,   66,    0
101026,19420723,   60,    0
101026,19420724,   76,    0
101026,19420725,   79,    0
101026,19420726,   73,    0
101026,19420727,   79,    0
101026,19420728,   84,    0
101026,19420729,   84,    0
101026,19420730,   78,    0
101026,19420731,   86,    0
101026,19420801,   78,    0
101026,19420802,   81,    0
101026,19420803,   76,    0
101026,19420804,   70,    0
101026,19420805,   83,    0
101026,19420806,   70,    0
101026,19420807,   76,    0
101026,19420808,   79,    0
101026,19420809,   82,    0
101026,19420810,   75,    0
101026,19420811,   78,    0
101026,19420812,   81,    0
101026,19420813,   80,    0
101026,19420814,   82,    0
101026,19420815,   80,    0
101026,19420816,   80,    0
101026,19420817,   76,    0
101026,19420818,   78,    0
101026,19420819,   80,    0
101026,19420820,   83,    0
101026,19420821,   76,    0
101026,19420822,   75,    0
101026,19420823,   85,    0
101026,19420824,   76,    0
101026,19420825,   80,    0
101026,19420826,   79,    0
101026,19420827,   80,    0
101026,19420828,   86,    0
101026,19420829,   81,    0
101026,19420830,   78,    0
101026,19420831,   61,    0
101026,19420901,   62,    0
101026,19420902,   80,    0
101026,19420903,   80,    0
101026,19420904,   80,    0
101026,19420905,   79,    0
101026,19420906,   82,    0
101026,19420907,   80,    0
101026,19420908,   84,    0
101026,19420909,   76,    0
101026,19420910,   86,    0
101026,19420911,   86,    0
101026,19420912,   81,    0
101026,19420913,   84,    0
101026,19420914,   84,    0
101026,19420915,   81,    0
101026,19420916,   76,    0
101026,19420917,   78,    0
101026,19420918,   80,    0
101026,19420919,   76,    0
101026,19420920,   74,    0
101026,19420921,   66,    0
101026,19420922,   71,    0
101026,19420923,   62,    0
101026,19420924,   70,    0
101026,19420925,   78,    0
101026,19420926,   57,    0
101026,19420927,   45,    0
101026,19420928,   43,    0
101026,19420929,   62,    0
101026,19420930,   83,    0
101026,19421001,   88,    0
101026,19421002,   88,    0
101026,19421003,   86,    0
101026,19421004,   87,    0
101026,19421005,   87,    0
101026,19421006,   86,    0
101026,19421007,   84,    0
101026,19421008,   80,    0
101026,19421009,   72,    0
101026,19421010,   72,    0
101026,19421011,   60,    0
101026,19421012,   83,    0
101026,19421013,   75,    0
101026,19421014,   72,    0
101026,19421015,   75,    0
101026,19421016,   72,    0
101026,19421017,   75,    0
101026,19421018,   70,    0
101026,19421019,   62,    0
101026,19421020,   67,    0
101026,19421021,   76,    0
101026,19421022,   82,    0
101026,19421023,   84,    0
101026,19421024,   81,    0
101026,19421025,   68,    0
101026,19421026,   50,    0
101026,19421027,   74,    0
101026,19421028,   64,    0
101026,19421029,   74,    0
101026,19421030,   77,    0
101026,19421031,   60,    0
101026,19421101,   57,    0
101026,19421102,   70,    0
101026,19421103,   84,    0
101026,19421104,   84,    0
101026,19421105,   80,    0
101026,19421106,   68,    0
101026,19421107,   84,    0
101026,19421108,   84,    0
101026,19421109,   92,    0
101026,19421110,   88,    0
101026,19421111,   82,    0
101026,19421112,   78,    0
101026,19421113,   91,    0
101026,19421114,   94,    0
101026,19421115,   89,    0
101026,19421116,   84,    0
101026,19421117,   80,    0
101026,19421118,   85,    0
101026,19421119,   85,    0
101026,19421120,   84,    0
101026,19421121,   84,    0
101026,19421122,   77,    0
101026,19421123,   82,    0
101026,19421124,   62,    0
101026,19421125,   36,    0
101026,19421126,   46,    0
101026,19421127,   64,    0
101026,19421128,   68,    0
101026,19421129,   70,    0
101026,19421130,   83,    0
101026,19421201,   87,    0
101026,19421202,   83,    0
101026,19421203,   89,    0
101026,19421204,   91,    0
101026,19421205,   83,    0
101026,19421206,   77,    0
101026,19421207,   84,    0
101026,19421208,   78,    0
101026,19421209,   76,    0
101026,19421210,   84,    0
101026,19421211,   77,    0
101026,19421212,   72,    0
101026,19421213,   82,    0
101026,19421214,   86,    0
101026,19421215,   66,    0
101026,19421216,   79,    0
101026,19421217,   67,    0
101026,19421218,   56,    0
101026,19421219,   64,    0
101026,19421220,   77,    0
101026,19421221,   78,    0
101026,19421222,   81,    0
101026,19421223,   62,    0
101026,19421224,   59,    0
101026,19421225,   57,    0
101026,19421226,   66,    0
101026,19421227,   74,    0
101026,19421228,   66,    0
101026,19421229,   49,    0
101026,19421230,   52,    0
101026,19421231,   43,    0
101026,19430101,   61,    0
101026,19430102,   47,    0
101026,19430103,   48,    0
101026,19430104,   62,    0
101026,19430105,   65,    0
101026,19430106,   66,    0
101026,19430107,   59,    0
101026,19430108,   59,    0
101026,19430109,   59,    0
101026,19430110,   59,    0
101026,19430111,   44,    0
101026,19430112,   49,    0
101026,19430113,   53,    0
101026,19430114,   48,    0
101026,19430115,   42,    0
101026,19430116,   58,    0
101026,19430117,   68,    0
101026,19430118,   57,    0
101026,19430119,   57,    0
101026,19430120,   88,    0
101026,19430121,   83,    0
101026,19430122,   70,    0
101026,19430123,   63,    0
101026,19430124,   76,    0
101026,19430125,   83,    0
101026,19430126,   74,    0
101026,19430127,   75,    0
101026,19430128,   75,    0
101026,19430129,   58,    0
101026,19430130,   63,    0
101026,19430131,   56,    0
101026,19430201,   48,    0
101026,19430202,   45,    0
101026,19430203,   48,    0
101026,19430204,   69,    0
101026,19430205,   50,    0
101026,19430206,   60,    0
101026,19430207,   58,    0
101026,19430208,   44,    0
101026,19430209,   45,    0
101026,19430210,   47,    0
101026,19430211,   48,    0
101026,19430212,   70,    0
101026,19430213,   58,    0
101026,19430214,   72,    0
101026,19430215,   84,    0
101026,19430216,   34,    0
101026,19430217,   30,    0
101026,19430218,   47,    0
101026,19430219,   71,    0
101026,19430220,   51,    0
101026,19430221,   68,    0
101026,19430222,   80,    0
101026,19430223,   87,    0
101026,19430224,   81,    0
101026,19430225,   80,    0
101026,19430226,   68,    0
101026,19430227,   81,    0
101026,19430228,   86,    0
101026,19430301,   92,    0
101026,19430302,   84,    0
101026,19430303,   86,    0
101026,19430304,   87,    0
101026,19430305,   88,    0
101026,19430306,   84,    0
101026,19430307,   65,    0
101026,19430308,   79,    0
101026,19430309,   71,    0
101026,19430310,   60,    0
101026,19430311,   74,    0
101026,19430312,   80,    0
101026,19430313,   76,    0
101026,19430314,   87,    0
101026,19430315,   82,    0
101026,19430316,   83,    0
101026,19430317,   78,    0
101026,19430318,   73,    0
101026,19430319,   70,    0
101026,19430320,   84,    0
101026,19430321,   80,    0
101026,19430322,   80,    0
101026,19430323,   84,    0
101026,19430324,   97,    0
101026,19430325,   85,    0
101026,19430326,   88,    0
101026,19430327,   84,    0
101026,19430328,   70,    0
101026,19430329,   48,    0
101026,19430330,   57,    0
101026,19430331,   54,    0
101026,19430401,   63,    0
101026,19430402,   48,    0
101026,19430403,   74,    0
101026,19430404,   73,    0
101026,19430405,   79,    0
101026,19430406,   56,    0
101026,19430407,   57,    0
101026,19430408,   37,    0
101026,19430409,   60,    0
101026,19430410,   77,    0
101026,19430411,   82,    0
101026,19430412,   63,    0
101026,19430413,   81,    0
101026,19430414,   75,    0
101026,19430415,   81,    0
101026,19430416,   93,    0
101026,19430417,   90,    0
101026,19430418,   84,    0
101026,19430419,   84,    0
101026,19430420,   92,    0
101026,19430421,   73,    0
101026,19430422,   80,    0
101026,19430423,   82,    0
101026,19430424,   59,    0
101026,19430425,   72,    0
101026,19430426,   72,    0
101026,19430427,   74,    0
101026,19430428,   70,    0
101026,19430429,   85,    0
101026,19430430,   60,    0
101026,19430501,   88,    0
101026,19430502,   82,    0
101026,19430503,   74,    0
101026,19430504,   78,    0
101026,19430505,   82,    0
101026,19430506,   57,    0
101026,19430507,   64,    0
101026,19430508,   38,    0
101026,19430509,   50,    0
101026,19430510,   70,    0
101026,19430511,   66,    0
101026,19430512,   74,    0
101026,19430513,   86,    0
101026,19430514,   85,    0
101026,19430515,   58,    0
101026,19430516,   42,    0
101026,19430517,   70,    0
101026,19430518,   74,    0
101026,19430519,   83,    0
101026,19430520,   78,    0
101026,19430521,   74,    0
101026,19430522,   66,    0
101026,19430523,   80,    0
101026,19430524,   56,    0
101026,19430525,   76,    0
101026,19430526,   63,    0
101026,19430527,   78,    0
101026,19430528,   84,    0
101026,19430529,   79,    0
101026,19430530,   84,    0
101026,19430531,   82,    0
101026,19430601,   52,    0
101026,19430602,   82,    0
101026,19430603,   64,    0
101026,19430604,   62,    0
101026,19430605,   64,    0
101026,19430606,   72,    0
101026,19430607,   76,    0
101026,19430608,   81,    0
101026,19430609,   78,    0
101026,19430610,   58,    0
101026,19430611,   67,    0
101026,19430612,   68,    0
101026,19430613,   72,    0
101026,19430614,   84,    0
101026,19430615,   66,    0
101026,19430616,   70,    0
101026,19430617,   70,    0
101026,19430618,   69,    0
101026,19430619,   74,    0
101026,19430620,   76,    0
101026,19430621,   82,    0
101026,19430622,   76,    0
101026,19430623,   73,    0
101026,19430624,   56,    0
101026,19430625,   56,    0
101026,19430626,   53,    0
101026,19430627,   49,    0
101026,19430628,   66,    0
101026,19430629,   71,    0
101026,19430630,   79,    0
101026,19430701,   75,    0
101026,19430702,   84,    0
101026,19430703,   85,    0
101026,19430704,   78,    0
101026,19430705,   75,    0
101026,19430706,   78,    0
101026,19430707,   76,    0
101026,19430708,   60,    0
101026,19430709,   66,    0
101026,19430710,   75,    0
101026,19430711,   75,    0
101026,19430712,   74,    0
101026,19430713,   71,    0
101026,19430714,   76,    0
101026,19430715,   78,    0
101026,19430716,   77,    0
101026,19430717,   65,    0
101026,19430718,   71,    0
101026,19430719,   68,    0
101026,19430720,   38,    0
101026,19430721,   52,    0
101026,19430722,   68,    0
101026,19430723,   78,    0
101026,19430724,   76,    0
101026,19430725,   80,    0
101026,19430726,   80,    0
101026,19430727,   77,    0
101026,19430728,   71,    0
101026,19430729,   68,    0
101026,19430730,   68,    0
101026,19430731,   71,    0
101026,19430801,   74,    0
101026,19430802,   77,    0
101026,19430803,   56,    0
101026,19430804,   68,    0
101026,19430805,   72,    0
101026,19430806,   78,    0
101026,19430807,   79,    0
101026,19430808,   76,    0
101026,19430809,   75,    0
101026,19430810,   73,    0
101026,19430811,   79,    0
101026,19430812,   74,    0
101026,19430813,   81,    0
101026,19430814,   78,    0
101026,19430815,   75,    0
101026,19430816,   66,    0
101026,19430817,   68,    0
101026,19430818,   78,    0
101026,19430819,   72,    0
101026,19430820,   77,    0
101026,19430821,   78,    0
101026,19430822,   60,    0
101026,19430823,   75,    0
101026,19430824,   79,    0
101026,19430825,   78,    0
101026,19430826,   71,    0
101026,19430827,   79,    0
101026,19430828,   78,    0
101026,19430829,   76,    0
101026,19430830,   66,    0
101026,19430831,   74,    0
101026,19430901,   85,    0
101026,19430902,   84,    0
101026,19430903,   84,    0
101026,19430904,   78,    0
101026,19430905,   83,    0
101026,19430906,   83,    0
101026,19430907,   77,    0
101026,19430908,   81,    0
101026,19430909,   81,    0
101026,19430910,   80,    0
101026,19430911,   85,    0
101026,19430912,   88,    0
101026,19430913,   71,    0
101026,19430914,   69,    0
101026,19430915,   84,    0
101026,19430916,   86,    0
101026,19430917,   78,    0
101026,19430918,   83,    0
101026,19430919,   81,    0
101026,19430920,   79,    0
101026,19430921,   90,    0
101026,19430922,   77,    0
101026,19430923,   70,    0
101026,19430924,   83,    0
101026,19430925,   68,    0
101026,19430926,   62,    0
101026,19430927,   64,    0
101026,19430928,   48,    0
101026,19430929,   58,    0
101026,19430930,   58,    0
101026,19431001,   71,    0
101026,19431002,   77,    0
101026,19431003,   81,    0
101026,19431004,   84,    0
101026,19431005,   94,    0
101026,19431006,   79,    0
101026,19431007,   72,    0
101026,19431008,   85,    0
101026,19431009,   93,    0
101026,19431010,   93,    0
101026,19431011,   78,    0
101026,19431012,   81,    0
101026,19431013,   76,    0
101026,19431014,   87,    0
101026,19431015,   88,    0
101026,19431016,   72,    0
101026,19431017,   63,    0
101026,19431018,   60,    0
101026,19431019,   64,    0
101026,19431020,   62,    0
101026,19431021,   71,    0
101026,19431022,   80,    0
101026,19431023,   89,    0
101026,19431024,   78,    0
101026,19431025,   58,    0
101026,19431026,   59,    0
101026,19431027,   62,    0
101026,19431028,   74,    0
101026,19431029,   78,    0
