EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-01-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : cloud cover in oktas
23-27 Q_CC : Quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, VALENCIA (STAID: 237).
Blended and updated with sources: 101025 908285 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
101025,19401011,    7,    0
101025,19401012,    1,    0
101025,19401013,    7,    0
101025,19401014,    7,    0
101025,19401015,    8,    0
101025,19401016,    8,    0
101025,19401017,    8,    0
101025,19401018,    7,    0
101025,19401019,    6,    0
101025,19401020,    5,    0
101025,19401021,    6,    0
101025,19401022,    6,    0
101025,19401023,    6,    0
101025,19401024,    7,    0
101025,19401025,    2,    0
101025,19401026,    5,    0
101025,19401027,    3,    0
101025,19401028,    7,    0
101025,19401029,    2,    0
101025,19401030,    0,    0
101025,19401031,    4,    0
101025,19401101,    6,    0
101025,19401102,    1,    0
101025,19401103,    4,    0
101025,19401104,    1,    0
101025,19401105,    2,    0
101025,19401106,    4,    0
101025,19401107,    2,    0
101025,19401108,    1,    0
101025,19401109,    6,    0
101025,19401110,    4,    0
101025,19401111,    1,    0
101025,19401112,    8,    0
101025,19401113,    5,    0
101025,19401114,    7,    0
101025,19401115,    5,    0
101025,19401116,    8,    0
101025,19401117,    4,    0
101025,19401118,    6,    0
101025,19401119,    2,    0
101025,19401120,    5,    0
101025,19401121,    2,    0
101025,19401122,    4,    0
101025,19401123,    1,    0
101025,19401124,    2,    0
101025,19401125,    0,    0
101025,19401126,    2,    0
101025,19401127,    8,    0
101025,19401128,    6,    0
101025,19401129,    1,    0
101025,19401130,    0,    0
101025,19401201,    2,    0
101025,19401202,    8,    0
101025,19401203,    4,    0
101025,19401204,    2,    0
101025,19401205,    8,    0
101025,19401206,    6,    0
101025,19401207,    3,    0
101025,19401208,    1,    0
101025,19401209,    3,    0
101025,19401210,    2,    0
101025,19401211,    7,    0
101025,19401212,    5,    0
101025,19401213,    7,    0
101025,19401214,    3,    0
101025,19401215,    2,    0
101025,19401216,    0,    0
101025,19401217,    1,    0
101025,19401218,    1,    0
101025,19401219,    0,    0
101025,19401220,    7,    0
101025,19401221,    3,    0
101025,19401222,    6,    0
101025,19401223,    2,    0
101025,19401224,    0,    0
101025,19401225,    2,    0
101025,19401226,    0,    0
101025,19401227,    2,    0
101025,19401228,    0,    0
101025,19401229,    0,    0
101025,19401230,    5,    0
101025,19401231,    7,    0
101025,19410101,    8,    0
101025,19410102,    5,    0
101025,19410103,    1,    0
101025,19410104,    2,    0
101025,19410105,    6,    0
101025,19410106,    8,    0
101025,19410107,    8,    0
101025,19410108,    8,    0
101025,19410109,    8,    0
101025,19410110,    8,    0
101025,19410111,    1,    0
101025,19410112,    7,    0
101025,19410113,    8,    0
101025,19410114,    8,    0
101025,19410115,    6,    0
101025,19410116,    3,    0
101025,19410117,    2,    0
101025,19410118,    3,    0
101025,19410119,    4,    0
101025,19410120,    8,    0
101025,19410121,    6,    0
101025,19410122,    5,    0
101025,19410123,    5,    0
101025,19410124,    4,    0
101025,19410125,    2,    0
101025,19410126,    3,    0
101025,19410127,    4,    0
101025,19410128,    2,    0
101025,19410129,    5,    0
101025,19410130,    6,    0
101025,19410131,    2,    0
101025,19410201,    3,    0
101025,19410202,    4,    0
101025,19410203,    4,    0
101025,19410204,    1,    0
101025,19410205,    1,    0
101025,19410206,    7,    0
101025,19410207,    3,    0
101025,19410208,    0,    0
101025,19410209,    3,    0
101025,19410210,    8,    0
101025,19410211,    8,    0
101025,19410212,    7,    0
101025,19410213,    5,    0
101025,19410214,    6,    0
101025,19410215,    8,    0
101025,19410216,    6,    0
101025,19410217,    4,    0
101025,19410218,    6,    0
101025,19410219,    8,    0
101025,19410220,    5,    0
101025,19410221,    4,    0
101025,19410222,    6,    0
101025,19410223,    7,    0
101025,19410224,    6,    0
101025,19410225,    8,    0
101025,19410226,    3,    0
101025,19410227,    3,    0
101025,19410228,    5,    0
101025,19410301,    4,    0
101025,19410302,    7,    0
101025,19410303,    5,    0
101025,19410304,    5,    0
101025,19410305,    5,    0
101025,19410306,    3,    0
101025,19410307,    3,    0
101025,19410308,    3,    0
101025,19410309,    5,    0
101025,19410310,    4,    0
101025,19410311,    8,    0
101025,19410312,    6,    0
101025,19410313,    8,    0
101025,19410314,    8,    0
101025,19410315,    8,    0
101025,19410316,    2,    0
101025,19410317,    1,    0
101025,19410318,    7,    0
101025,19410319,    4,    0
101025,19410320,    3,    0
101025,19410321,    5,    0
101025,19410322,    7,    0
101025,19410323,    5,    0
101025,19410324,    8,    0
101025,19410325,    2,    0
101025,19410326,    3,    0
101025,19410327,    7,    0
101025,19410328,    7,    0
101025,19410329,    8,    0
101025,19410330,    2,    0
101025,19410331,    4,    0
101025,19410401,    7,    0
101025,19410402,    7,    0
101025,19410403,    8,    0
101025,19410404,    8,    0
101025,19410405,    1,    0
101025,19410406,    7,    0
101025,19410407,    3,    0
101025,19410408,    1,    0
101025,19410409,    1,    0
101025,19410410,    6,    0
101025,19410411,    8,    0
101025,19410412,    3,    0
101025,19410413,    1,    0
101025,19410414,    1,    0
101025,19410415,    8,    0
101025,19410416,    8,    0
101025,19410417,    3,    0
101025,19410418,    7,    0
101025,19410419,    7,    0
101025,19410420,    5,    0
101025,19410421,    7,    0
101025,19410422,    1,    0
101025,19410423,    5,    0
101025,19410424,    8,    0
101025,19410425,    4,    0
101025,19410426,    4,    0
101025,19410427,    2,    0
101025,19410428,    5,    0
101025,19410429,    5,    0
101025,19410430,    3,    0
101025,19410501,    1,    0
101025,19410502,    2,    0
101025,19410503,    4,    0
101025,19410504,    8,    0
101025,19410505,    1,    0
101025,19410506,    8,    0
101025,19410507,    8,    0
101025,19410508,    8,    0
101025,19410509,    7,    0
101025,19410510,    4,    0
101025,19410511,    2,    0
101025,19410512,    0,    0
101025,19410513,    0,    0
101025,19410514,    1,    0
101025,19410515,    3,    0
101025,19410516,    5,    0
101025,19410517,    7,    0
101025,19410518,    4,    0
101025,19410519,    3,    0
101025,19410520,    6,    0
101025,19410521,    6,    0
101025,19410522,    1,    0
101025,19410523,    5,    0
101025,19410524,    4,    0
101025,19410525,    5,    0
101025,19410526,    7,    0
101025,19410527,    5,    0
101025,19410528,    1,    0
101025,19410529,    3,    0
101025,19410530,    1,    0
101025,19410531,    4,    0
101025,19410601,    7,    0
101025,19410602,    8,    0
101025,19410603,    5,    0
101025,19410604,    3,    0
101025,19410605,    1,    0
101025,19410606,    2,    0
101025,19410607,    6,    0
101025,19410608,    7,    0
101025,19410609,    5,    0
101025,19410610,    4,    0
101025,19410611,    1,    0
101025,19410612,    1,    0
101025,19410613,    5,    0
101025,19410614,    2,    0
101025,19410615,    2,    0
101025,19410616,    0,    0
101025,19410617,    0,    0
101025,19410618,    0,    0
101025,19410619,    1,    0
101025,19410620,    4,    0
101025,19410621,    1,    0
101025,19410622,    5,    0
101025,19410623,    2,    0
101025,19410624,    5,    0
101025,19410625,    8,    0
101025,19410626,    1,    0
101025,19410627,    1,    0
101025,19410628,    8,    0
101025,19410629,    1,    0
101025,19410630,    3,    0
101025,19410701,    1,    0
101025,19410702,    4,    0
101025,19410703,    1,    0
101025,19410704,    1,    0
101025,19410705,    2,    0
101025,19410706,    1,    0
101025,19410707,    0,    0
101025,19410708,    2,    0
101025,19410709,    5,    0
101025,19410710,    6,    0
101025,19410711,    3,    0
101025,19410712,    4,    0
101025,19410713,    2,    0
101025,19410714,    5,    0
101025,19410715,    2,    0
101025,19410716,    1,    0
101025,19410717,    4,    0
101025,19410718,    1,    0
101025,19410719,    1,    0
101025,19410720,    4,    0
101025,19410721,    2,    0
101025,19410722,    2,    0
101025,19410723,    1,    0
101025,19410724,    1,    0
101025,19410725,    4,    0
101025,19410726,    1,    0
101025,19410727,    1,    0
101025,19410728,    6,    0
101025,19410729,    2,    0
101025,19410730,    4,    0
101025,19410731,    6,    0
101025,19410801,    7,    0
101025,19410802,    2,    0
101025,19410803,    3,    0
101025,19410804,    0,    0
101025,19410805,    1,    0
101025,19410806,    1,    0
101025,19410807,    8,    0
101025,19410808,    4,    0
101025,19410809,    1,    0
101025,19410810,    1,    0
101025,19410811,    1,    0
101025,19410812,    5,    0
101025,19410813,    5,    0
101025,19410814,    3,    0
101025,19410815,    1,    0
101025,19410816,    5,    0
101025,19410817,    1,    0
101025,19410818,    7,    0
101025,19410819,    1,    0
101025,19410820,    5,    0
101025,19410821,    1,    0
101025,19410822,    0,    0
101025,19410823,    1,    0
101025,19410824,    3,    0
101025,19410825,    7,    0
101025,19410826,    3,    0
101025,19410827,    3,    0
101025,19410828,    5,    0
101025,19410829,    8,    0
101025,19410830,    3,    0
101025,19410831,    1,    0
101025,19410901,    1,    0
101025,19410902,    1,    0
101025,19410903,    3,    0
101025,19410904,    0,    0
101025,19410905,    1,    0
101025,19410906,    5,    0
101025,19410907,    8,    0
101025,19410908,    8,    0
101025,19410909,    8,    0
101025,19410910,    8,    0
101025,19410911,    1,    0
101025,19410912,    2,    0
101025,19410913,    0,    0
101025,19410914,    7,    0
101025,19410915,    6,    0
101025,19410916,    5,    0
101025,19410917,    4,    0
101025,19410918,    2,    0
101025,19410919,    2,    0
101025,19410920,    2,    0
101025,19410921,    5,    0
101025,19410922,    7,    0
101025,19410923,    4,    0
101025,19410924,    6,    0
101025,19410925,    8,    0
101025,19410926,    4,    0
101025,19410927,    1,    0
101025,19410928,    7,    0
101025,19410929,    2,    0
101025,19410930,    2,    0
101025,19411001,    5,    0
101025,19411002,    8,    0
101025,19411003,    6,    0
101025,19411004,    7,    0
101025,19411005,    7,    0
101025,19411006,    4,    0
101025,19411007,    2,    0
101025,19411008,    2,    0
101025,19411009,    1,    0
101025,19411010,    1,    0
101025,19411011,    3,    0
101025,19411012,    1,    0
101025,19411013,    7,    0
101025,19411014,    1,    0
101025,19411015,    2,    0
101025,19411016,    2,    0
101025,19411017,    3,    0
101025,19411018,    2,    0
101025,19411019,    1,    0
101025,19411020,    5,    0
101025,19411021,    7,    0
101025,19411022,    2,    0
101025,19411023,    0,    0
101025,19411024,    8,    0
101025,19411025,    1,    0
101025,19411026,    1,    0
101025,19411027,    1,    0
101025,19411028,    0,    0
101025,19411029,    1,    0
101025,19411030,    0,    0
101025,19411031,    0,    0
101025,19411101,    2,    0
101025,19411102,    3,    0
101025,19411103,    6,    0
101025,19411104,    6,    0
101025,19411105,    1,    0
101025,19411106,    0,    0
101025,19411107,    1,    0
101025,19411108,    2,    0
101025,19411109,    8,    0
101025,19411110,    6,    0
101025,19411111,    8,    0
101025,19411112,    5,    0
101025,19411113,    2,    0
101025,19411114,    2,    0
101025,19411115,    2,    0
101025,19411116,    6,    0
101025,19411117,    5,    0
101025,19411118,    8,    0
101025,19411119,    5,    0
101025,19411120,    4,    0
101025,19411121,    3,    0
101025,19411122,    5,    0
101025,19411123,    2,    0
101025,19411124,    3,    0
101025,19411125,    2,    0
101025,19411126,    3,    0
101025,19411127,    1,    0
101025,19411128,    6,    0
101025,19411129,    8,    0
101025,19411130,    2,    0
101025,19411201,    6,    0
101025,19411202,    1,    0
101025,19411203,    6,    0
101025,19411204,    1,    0
101025,19411205,    4,    0
101025,19411206,    4,    0
101025,19411207,    5,    0
101025,19411208,    4,    0
101025,19411209,    0,    0
101025,19411210,    0,    0
101025,19411211,    0,    0
101025,19411212,    0,    0
101025,19411213,    1,    0
101025,19411214,    1,    0
101025,19411215,    1,    0
101025,19411216,    1,    0
101025,19411217,    2,    0
101025,19411218,    2,    0
101025,19411219,    0,    0
101025,19411220,    1,    0
101025,19411221,    5,    0
101025,19411222,    8,    0
101025,19411223,    7,    0
101025,19411224,    0,    0
101025,19411225,    0,    0
101025,19411226,    2,    0
101025,19411227,    1,    0
101025,19411228,    0,    0
101025,19411229,    8,    0
101025,19411230,    5,    0
101025,19411231,    3,    0
101025,19420101,    7,    0
101025,19420102,    6,    0
101025,19420103,    3,    0
101025,19420104,    0,    0
101025,19420105,    4,    0
101025,19420106,    8,    0
101025,19420107,    8,    0
101025,19420108,    1,    0
101025,19420109,    4,    0
101025,19420110,    5,    0
101025,19420111,    1,    0
101025,19420112,    2,    0
101025,19420113,    7,    0
101025,19420114,    3,    0
101025,19420115,    1,    0
101025,19420116,    2,    0
101025,19420117,    1,    0
101025,19420118,    2,    0
101025,19420119,    3,    0
101025,19420120,    6,    0
101025,19420121,    1,    0
101025,19420122,    6,    0
101025,19420123,    4,    0
101025,19420124,    2,    0
101025,19420125,    6,    0
101025,19420126,    3,    0
101025,19420127,    4,    0
101025,19420128,    3,    0
101025,19420129,    3,    0
101025,19420130,    2,    0
101025,19420131,    4,    0
101025,19420201,    5,    0
101025,19420202,    3,    0
101025,19420203,    1,    0
101025,19420204,    2,    0
101025,19420205,    7,    0
101025,19420206,    4,    0
101025,19420207,    7,    0
101025,19420208,    8,    0
101025,19420209,    8,    0
101025,19420210,    1,    0
101025,19420211,    0,    0
101025,19420212,    3,    0
101025,19420213,    1,    0
101025,19420214,    0,    0
101025,19420215,    1,    0
101025,19420216,    4,    0
101025,19420217,    0,    0
101025,19420218,    1,    0
101025,19420219,    1,    0
101025,19420220,    7,    0
101025,19420221,    6,    0
101025,19420222,    8,    0
101025,19420223,    5,    0
101025,19420224,    6,    0
101025,19420225,    4,    0
101025,19420226,    2,    0
101025,19420227,    4,    0
101025,19420228,    1,    0
101025,19420301,    7,    0
101025,19420302,    5,    0
101025,19420303,    6,    0
101025,19420304,    8,    0
101025,19420305,    8,    0
101025,19420306,    6,    0
101025,19420307,    2,    0
101025,19420308,    7,    0
101025,19420309,    7,    0
101025,19420310,    2,    0
101025,19420311,    3,    0
101025,19420312,    7,    0
101025,19420313,    5,    0
101025,19420314,    5,    0
101025,19420315,    2,    0
101025,19420316,    6,    0
101025,19420317,    8,    0
101025,19420318,    3,    0
101025,19420319,    4,    0
101025,19420320,    5,    0
101025,19420321,    8,    0
101025,19420322,    7,    0
101025,19420323,    8,    0
101025,19420324,    4,    0
101025,19420325,    8,    0
101025,19420326,    8,    0
101025,19420327,    8,    0
101025,19420328,    8,    0
101025,19420329,    3,    0
101025,19420330,    5,    0
101025,19420331,    4,    0
